89642;2011-02-19T22:00:00+01:00;98930;130;11.8;38;98380.0;;;-66.663167,140.001;-9.399999999999977;;;43;
89642;2011-02-21T10:00:00+01:00;96020;290;7.2;60;95500.0;;;-66.663167,140.001;-3.2999999999999545;;;43;
89642;2011-02-21T13:00:00+01:00;95880;190;1.5;57;95350.0;;;-66.663167,140.001;-6.699999999999989;;;43;
89642;2011-02-27T04:00:00+01:00;98450;110;9.8;61;97920.0;;;-66.663167,140.001;-2.1999999999999886;;;43;
89642;2011-02-27T16:00:00+01:00;98470;140;16.5;52;97930.0;;;-66.663167,140.001;-6.2999999999999545;;;43;
89642;2011-02-28T22:00:00+01:00;97820;160;3.6;42;97280.0;;;-66.663167,140.001;-10.099999999999966;;;43;
89642;2011-03-02T01:00:00+01:00;99450;140;9.8;58;98900.0;;;-66.663167,140.001;-7.199999999999989;;;43;
89642;2011-03-07T19:00:00+01:00;98810;130;5.7;42;98260.0;;;-66.663167,140.001;-8.5;;;43;
89642;2011-02-24T22:00:00+01:00;97450;120;7.7;50;96920.0;;;-66.663167,140.001;-5.7999999999999545;;;43;
89642;2011-03-31T11:00:00+02:00;99770;150;11.3;44;99210.0;;;-66.663167,140.001;-13.699999999999989;;;43;
89642;2011-06-06T17:00:00+02:00;97820;170;3.6;28;97270.0;;;-66.663167,140.001;-14.799999999999955;;;43;
89642;2011-06-08T11:00:00+02:00;98880;90;7.7;47;98310.0;;;-66.663167,140.001;-17.99999999999997;;;43;
89642;2011-06-08T17:00:00+02:00;98430;100;2.1;71;97860.0;;;-66.663167,140.001;-18.49999999999997;;;43;
89642;2011-06-11T11:00:00+02:00;99660;350;2.6;32;99090.0;;;-66.663167,140.001;-15.399999999999977;;;43;
89642;2011-09-26T20:00:00+02:00;98280;100;4.1;65;97700.0;;;-66.663167,140.001;-26.299999999999983;;;43;
89642;2011-09-13T08:00:00+02:00;98590;130;24.7;82;98040.0;;;-66.663167,140.001;-13.399999999999977;;;43;
89642;2011-09-28T17:00:00+02:00;99570;100;3.6;51;98990.0;;;-66.663167,140.001;-21.799999999999983;;;43;
89642;2011-10-04T02:00:00+02:00;98230;100;10.8;61;97670.0;;;-66.663167,140.001;-17.799999999999983;;;43;
89642;2011-10-04T14:00:00+02:00;97810;130;13.9;85;97260.0;;;-66.663167,140.001;-14.699999999999989;;;43;
89642;2011-09-16T08:00:00+02:00;99390;130;4.1;53;98840.0;;;-66.663167,140.001;-9.5;;;43;
89642;2011-09-18T05:00:00+02:00;100150;140;9.8;49;99590.0;;;-66.663167,140.001;-12.199999999999989;;;43;
89642;2011-08-29T02:00:00+02:00;98930;130;8.2;52;98370.0;;;-66.663167,140.001;-15.199999999999989;;;43;
89642;2011-08-12T14:00:00+02:00;99340;120;0.5;48;98760.0;;;-66.663167,140.001;-23.299999999999983;;;43;
89642;2011-08-13T02:00:00+02:00;100220;230;0.5;48;99630.0;;;-66.663167,140.001;-22.69999999999999;;;43;
89642;2011-08-13T11:00:00+02:00;100970;140;4.1;43;100380.0;;;-66.663167,140.001;-21.19999999999999;;;43;
89642;2011-09-14T02:00:00+02:00;97160;130;31.9;85;96620.0;;;-66.663167,140.001;-9.599999999999966;;;43;
89642;2011-10-01T02:00:00+02:00;98140;120;18.0;57;97590.0;;;-66.663167,140.001;-11.599999999999966;;;43;
89642;2011-10-05T08:00:00+02:00;98290;140;9.3;63;97740.0;;;-66.663167,140.001;-12.799999999999955;;;43;
89642;2011-10-05T20:00:00+02:00;99170;100;4.6;60;98610.0;;;-66.663167,140.001;-14.099999999999966;;;43;
89642;2012-02-26T22:00:00+01:00;98150;140;9.8;53;97620.0;;;-66.663167,140.001;-4.699999999999989;;;43;
89642;2012-03-02T04:00:00+01:00;98730;130;6.7;47;98200.0;;;-66.663167,140.001;-3.0;;;43;
89642;2012-01-31T13:00:00+01:00;98160;150;9.3;34;97620.0;;;-66.663167,140.001;-6.7999999999999545;;;43;
89642;2012-02-16T22:00:00+01:00;99440;140;13.4;33;98890.0;;;-66.663167,140.001;-7.599999999999966;;;43;
89642;2012-02-17T07:00:00+01:00;99510;50;3.1;39;98970.0;;;-66.663167,140.001;-3.3999999999999773;;;43;
89642;2012-02-18T13:00:00+01:00;99170;130;5.7;32;98620.0;;;-66.663167,140.001;-9.399999999999977;;;43;
89642;2012-02-18T19:00:00+01:00;98820;180;7.7;31;98270.0;;;-66.663167,140.001;-10.599999999999966;;;43;
89642;2011-10-20T20:00:00+02:00;97520;110;8.2;41;96960.0;;;-66.663167,140.001;-16.19999999999999;;;43;
89642;2011-10-14T20:00:00+02:00;98740;180;6.7;53;98190.0;;;-66.663167,140.001;-11.699999999999989;;;43;
89642;2011-10-09T08:00:00+02:00;97200;100;11.8;96;96670.0;;;-66.663167,140.001;-3.3999999999999773;;;43;
89642;2012-02-21T04:00:00+01:00;99080;60;1.5;37;98550.0;;;-66.663167,140.001;-0.2999999999999545;;;43;
89642;2012-02-08T07:00:00+01:00;100110;130;5.1;63;99570.0;;;-66.663167,140.001;-4.0;;;43;
89642;2012-02-05T22:00:00+01:00;99730;210;4.6;46;99180.0;;;-66.663167,140.001;-9.699999999999989;;;43;
89642;2012-02-06T10:00:00+01:00;99930;270;1.5;33;99390.0;;;-66.663167,140.001;-1.6999999999999886;;;43;
89642;2012-02-10T07:00:00+01:00;98960;30;1.5;50;98430.0;;;-66.663167,140.001;-0.5;;;43;
89642;2012-03-14T04:00:00+01:00;99720;110;2.1;30;99180.0;;;-66.663167,140.001;-2.7999999999999545;;;43;
89642;2012-03-08T19:00:00+01:00;100030;140;4.1;54;99470.0;;;-66.663167,140.001;-11.299999999999955;;;43;
89642;2012-03-02T07:00:00+01:00;98930;140;6.2;47;98390.0;;;-66.663167,140.001;-3.099999999999966;;;43;
89642;2012-03-03T04:00:00+01:00;99150;110;8.7;49;98610.0;;;-66.663167,140.001;-6.899999999999977;;;43;
89642;2010-01-27T19:00:00+01:00;98290;150;20.1;63;97770.0;;;-66.663167,140.001;1.900000000000034;;;43;
89642;2010-01-18T04:00:00+01:00;99150;120;10.8;89;98620.0;;;-66.663167,140.001;-1.0;;;43;
89642;2011-11-05T22:00:00+01:00;100600;140;13.9;49;100040.0;;;-66.663167,140.001;-11.299999999999955;;;43;
89642;2011-11-12T04:00:00+01:00;99640;80;3.6;51;99100.0;;;-66.663167,140.001;-3.7999999999999545;;;43;
89642;2011-11-14T04:00:00+01:00;99720;90;6.2;50;99180.0;;;-66.663167,140.001;-5.199999999999989;;;43;
89642;2011-11-15T01:00:00+01:00;99480;130;11.3;33;98940.0;;;-66.663167,140.001;-1.7999999999999545;;;43;
89642;2011-11-21T04:00:00+01:00;98380;130;10.3;27;97850.0;;;-66.663167,140.001;-1.6999999999999886;;;43;
89642;2012-01-28T07:00:00+01:00;98320;330;1.5;45;97790.0;;;-66.663167,140.001;-0.6999999999999886;;;43;
89642;2012-01-28T19:00:00+01:00;98400;140;6.2;55;97860.0;;;-66.663167,140.001;-6.899999999999977;;;43;
89642;2011-12-03T01:00:00+01:00;97850;340;1.5;42;97320.0;;;-66.663167,140.001;-2.599999999999966;;;43;
89642;2011-12-04T22:00:00+01:00;98190;100;7.2;48;97650.0;;;-66.663167,140.001;-5.099999999999966;;;43;
89642;2011-12-06T01:00:00+01:00;97430;110;2.6;41;96900.0;;;-66.663167,140.001;-3.1999999999999886;;;43;
89642;2011-12-12T07:00:00+01:00;97110;120;11.8;58;96590.0;;;-66.663167,140.001;-0.0999999999999659;;;43;
89642;2011-12-14T19:00:00+01:00;98830;0;0.0;58;98290.0;;;-66.663167,140.001;-4.599999999999966;;;43;
89642;2011-12-18T04:00:00+01:00;100620;100;5.1;48;100080.0;;;-66.663167,140.001;0.0;;;43;
89642;2011-12-21T22:00:00+01:00;98490;200;3.6;50;97960.0;;;-66.663167,140.001;-3.5;;;43;
89642;2011-12-23T04:00:00+01:00;99370;100;8.7;71;98840.0;;;-66.663167,140.001;-1.099999999999966;;;43;
89642;2011-12-23T13:00:00+01:00;99330;100;5.1;91;98790.0;;;-66.663167,140.001;-2.1999999999999886;;;43;
89642;2012-01-07T16:00:00+01:00;98150;130;0.5;64;97620.0;;;-66.663167,140.001;-3.6999999999999886;;;43;
89642;2011-12-27T16:00:00+01:00;98490;190;3.1;80;97960.0;;;-66.663167,140.001;-2.1999999999999886;;;43;
89642;2012-01-01T07:00:00+01:00;98620;300;7.2;80;98090.0;;;-66.663167,140.001;0.8000000000000114;;;43;
89642;2012-01-03T13:00:00+01:00;98400;110;8.2;60;97870.0;;;-66.663167,140.001;-1.2999999999999545;;;43;
89642;2012-01-17T01:00:00+01:00;98500;220;0.5;51;97970.0;;;-66.663167,140.001;-0.39999999999997726;;;43;
89642;2012-01-17T07:00:00+01:00;98490;300;4.6;70;97960.0;;;-66.663167,140.001;0.4000000000000341;;;43;
89642;2012-02-29T16:00:00+01:00;99530;90;8.2;87;98990.0;;;-66.663167,140.001;-3.599999999999966;;;43;
89642;2012-03-09T13:00:00+01:00;99100;130;4.1;41;98550.0;;;-66.663167,140.001;-8.199999999999989;;;43;
89642;2012-04-15T23:00:00+02:00;100140;160;3.1;29;99560.0;;;-66.663167,140.001;-18.599999999999966;;;43;
89642;2012-04-18T17:00:00+02:00;98340;120;9.8;85;97780.0;;;-66.663167,140.001;-14.299999999999955;;;43;
89642;2012-03-27T02:00:00+02:00;97850;120;8.7;48;97300.0;;;-66.663167,140.001;-12.699999999999989;;;43;
